,Date,Non-farm_Payrolls,Civilian_Unemployment_Rate,Effective_Fed_Funds,CPI_All_Items,10Y_Treasury_Rate,5Y_Treasury_Rate,3_Month_T-Bill_Rate,IPI,S&P_500_Index,Non-farm_Payrolls_3_mo_annualised,Non-farm_Payrolls_12_mo_annualised,CPI_All_Items_3_mo_annualised,CPI_All_Items_12_mo_annualised,IPI_3_mo_annualised,IPI_12_mo_annualised
18,2018-08-01,149268.0,3.8,1.91,251.905,2.89,2.77,2.03,109.5246,2901.52002,1.0162140020130368,1.0040290847453066,1.0203416708797386,1.00504707947654,1.0829629213669663,1.020125014087603
19,2018-07-01,149024.0,3.8,1.91,251.482,2.89,2.78,1.96,108.652,2816.290039,1.0171725203656998,1.0042657573572522,1.02462844412142,1.0061010493804934,1.0159769654412685,1.003970531027339
20,2018-06-01,148888.0,4.0,1.82,251.176,2.91,2.78,1.9,108.1707,2718.3701170000004,1.0172158189505693,1.0042764444804186,1.0285755938786647,1.0070685970659108,1.0347098472467295,1.008566748001667
21,2018-05-01,148669.0,3.8,1.7,250.64,2.98,2.82,1.86,107.3639,2705.27002,1.0160603889567807,1.0039911398046975,1.0188104767523196,1.004669806593847,1.0273575549282405,1.0067703219841357
22,2018-04-01,148391.0,4.0,1.69,249.957,2.87,2.7,1.76,108.2223,2648.050049,1.0196182938585472,1.0048688986402297,1.0184694308672693,1.00458571796026,1.0757166190921117,1.0184142548616437
23,2018-03-01,148254.0,4.0,1.51,249.41299999999998,2.84,2.63,1.7,107.2519,2640.8701170000004,1.0191944505753388,1.0047644543242675,1.025514201456258,1.0063184141829433,1.0271513265855536,1.0067197942479538
24,2018-02-01,148078.0,4.1,1.42,249.475,2.86,2.6,1.57,106.6419,2713.830078,1.0179460203558075,1.0044566242258566,1.0350941739726767,1.008660389030174,1.0170163540402943,1.0042272089497426
25,2018-01-01,147672.0,4.1,1.41,248.81599999999997,2.58,2.38,1.41,106.2655,2823.810059,1.0129980136189485,1.0032337835267262,1.0369367712202742,1.0091089751389057,1.0243336047734968,1.0060286645580228
26,2017-12-01,147551.0,4.1,1.3,247.847,2.4,2.18,1.32,106.536,2673.610107,1.0170411794090195,1.0042333371900714,1.0229505031421495,1.0056888961025787,1.0990409378700436,1.0238903913687816
27,2017-11-01,147421.0,4.2,1.16,247.333,2.35,2.05,1.23,106.193,2584.840088,1.0139584330912008,1.0034714895412868,1.03349823916414,1.0082713694028633,1.0850680137313156,1.0206203897258463
28,2017-10-01,147196.0,4.1,1.15,246.57,2.36,1.98,1.07,105.6287,2575.26001,1.0128470825884637,1.0031964123849053,1.03721306996942,1.0091761893847615,1.0422043705400754,1.0103880997908032
29,2017-09-01,146929.0,4.2,1.15,246.445,2.2,1.8,1.03,104.0502,2519.360107,1.011433429836236,1.0028461832477886,1.0376402325032728,1.0092800773203265,0.9797059268233034,0.9948874072643374
30,2017-08-01,146911.0,4.4,1.16,245.304,2.21,1.78,1.01,104.0475,2471.649902,1.0169215533086728,1.004203805982392,1.0227892237531877,1.0056492542820363,0.9860750402244528,0.9965004324178335
31,2017-07-01,146727.0,4.3,1.15,244.328,2.32,1.87,1.07,104.5427,2470.300049,1.0161360348904742,1.0040098261268227,1.0044325263629987,1.0011062944054283,1.0104210114961611,1.002595133309869
32,2017-06-01,146512.0,4.3,1.04,244.179,2.19,1.77,0.98,104.5849,2423.409912,1.015658732494884,1.0038919037439018,1.007538006607814,1.0018791979353443,1.0489425019794771,1.0120172629012125
33,2017-05-01,146296.0,4.4,0.91,243.926,2.3,1.84,0.89,104.4129,2411.800049,1.0132602338751395,1.0032987004080514,0.9983291086901335,0.999582015178586,1.070573174955073,1.0171947014990077
34,2017-04-01,146141.0,4.4,0.9,244.058,2.3,1.82,0.8,104.2721,2384.199951,1.014193184060378,1.0035295652591896,1.0056084120528468,1.001399163784225,1.0488331440121528,1.011990884792394
35,2017-03-01,145944.0,4.4,0.79,243.72099999999998,2.48,2.01,0.74,103.34299999999999,2362.719971,1.0138778344905222,1.0034515476959889,1.0167327427335824,1.0041571904149773,1.0162216312964385,1.004030969191115
36,2017-02-01,145815.0,4.6,0.66,244.028,2.42,1.9,0.52,102.6479,2363.639893,1.0167139462203105,1.0041525493760846,1.034064021751767,1.0084093341542937,1.023614250446645,1.005851993175941
37,2017-01-01,145627.0,4.7,0.65,243.717,2.43,1.92,0.51,103.0366,2278.8701170000004,1.0156988097211321,1.0039018068260939,1.0348104292435922,1.0085912572783593,1.0311890564186084,1.0077076925333868
38,2016-12-01,145442.0,4.7,0.54,242.71200000000002,2.49,1.96,0.51,102.9281,2238.830078,1.0145979949960053,1.0036296889232383,1.027558926977095,1.0068196525461697,1.0349585118690883,1.0086273379997786
39,2016-11-01,145212.0,4.7,0.41,241.993,2.14,1.6,0.45,102.0507,2198.810059,1.0157160263390135,1.0039060609622046,1.0234457421984866,1.0058105945676343,1.0003920580747767,1.0000980001117201
40,2016-10-01,145061.0,4.9,0.4,241.641,1.76,1.27,0.33,102.2485,2126.149902,1.0152827834693858,1.0037989924712134,1.0257328666009609,1.006372052925522,1.0045508638411982,1.0011357795021174
41,2016-09-01,144916.0,5.0,0.4,241.06799999999998,1.63,1.18,0.29,102.0477,2168.27002,1.0211989474476804,1.005258119563257,1.0154798219899412,1.0038476913851688,1.006809980212676,1.0016981645099323
42,2016-08-01,144647.0,4.9,0.4,240.595,1.56,1.13,0.3,102.0407,2170.949951,1.0211821144095101,1.0052539769686777,1.0194350829258807,1.004823755429335,1.0243100652601724,1.0060228847932264
43,2016-07-01,144512.0,4.8,0.39,240.111,1.5,1.07,0.3,102.1325,2173.600098,1.0185638482150932,1.004608999714979,1.0215422732419206,1.0053426005401218,1.024485660191345,1.0060659970231498
44,2016-06-01,144158.0,4.9,0.38,240.144,1.64,1.17,0.27,101.8747,2098.860107,1.013881878671737,1.0034525483426375,1.036697676116002,1.0090508004538006,1.0182350132993792,1.0045279074697655
45,2016-05-01,143891.0,4.8,0.37,239.44,1.81,1.3,0.27,101.4298,2096.949951,1.0128338207471514,1.0031931284990205,1.0328326547648474,1.0081089956802547,0.9693403348047283,0.9922453471593827
46,2016-04-01,143849.0,5.0,0.37,238.835,1.81,1.26,0.23,101.5167,2065.300049,1.019105836207748,1.0047426136760496,1.0170615876187103,1.0042383749532224,0.9453712236403112,0.9860537626575362
47,2016-03-01,143662.0,5.0,0.36,237.99,1.89,1.38,0.29,101.4155,2059.73999,1.015887266986508,1.003948370685619,1.003858177837791,1.00096315207288,0.9733982389567382,0.9932821685109117
48,2016-02-01,143433.0,4.9,0.38,237.514,1.78,1.22,0.31,102.2225,1932.22998,1.017165357042966,1.004263989245505,0.9915735806337947,0.9978867055714509,0.9820438824265576,0.9954804229568415
49,2016-01-01,143170.0,4.9,0.34,237.827,2.09,1.52,0.26,102.9525,1940.23999,1.0164555072299668,1.0040887317918183,1.0015825445574347,1.0003954015639394,0.9828918977565094,0.9956952579170116
50,2015-12-01,143097.0,5.0,0.24,237.761,2.24,1.7,0.23,102.1014,2043.939941,1.0231386250298842,1.0057351297783963,1.0044368741315426,1.0011073777463388,0.9369700063711685,0.9838557365422715
51,2015-11-01,142824.0,5.1,0.12,238.017,2.26,1.67,0.12,102.6866,2080.409912,1.0197897306460335,1.0049111351899018,0.9997311568253042,0.999932782429327,0.9445309414450627,0.9858345789879429
52,2015-10-01,142587.0,5.0,0.12,237.733,2.07,1.39,0.02,103.3976,2079.360107,1.0166093868864257,1.004126731501891,0.9949514851154021,0.9987354747641093,0.9649391248180412,0.9911171222811943
53,2015-09-01,142281.0,5.0,0.14,237.498,2.17,1.49,0.02,103.7768,1920.030029,1.0165306882729181,1.0041072978637817,0.9973265587436764,0.9993309685807696,1.0022928090350718,1.0005727100756479
54,2015-08-01,142126.0,5.1,0.14,238.033,2.17,1.54,0.07,104.1621,1972.180054,1.0170949064600754,1.0042465995407173,1.0175317440642133,1.0043544120067005,1.003382641302855,1.0008445897254075
55,2015-07-01,142001.0,5.2,0.13,238.03400000000002,2.32,1.63,0.03,104.3243,2103.840088,1.0230589136031187,1.00571554032041,1.0310378529157036,1.0076707503958142,0.9922580922935164,0.9980588784546032
56,2015-06-01,141699.0,5.3,0.13,237.657,2.36,1.68,0.02,103.7174,2063.110107,1.0225860922672827,1.0055993187140728,1.028800346264697,1.0071236057904194,0.9467359168534302,0.9864094253345811
57,2015-05-01,141525.0,5.6,0.12,237.00099999999998,2.2,1.54,0.02,104.0742,2107.389893,1.019626051262614,1.0048708099319081,1.0284968226199438,1.0070493154643028,0.9490946987542316,0.9870232591222705
58,2015-04-01,141194.0,5.4,0.12,236.222,1.94,1.35,0.02,104.5272,2085.51001,1.0179327908078422,1.0044533606510728,1.0253713190837161,1.0062833603837322,0.9462628111038297,0.9862861693555235
59,2015-03-01,140910.0,5.4,0.11,235.976,2.04,1.52,0.03,105.1464,2067.889893,1.0152743918879974,1.0037969182985818,0.9953352060761431,0.998831755921643,0.9498183552660046,0.9872113493289268
60,2015-02-01,140839.0,5.5,0.11,235.342,1.98,1.47,0.02,105.4425,2104.5,1.0210043621380407,1.0052102291787108,0.9725881810015968,0.9930754526696008,0.9549949713983935,0.9885537119574287
61,2015-01-01,140568.0,5.7,0.11,234.747,1.88,1.37,0.03,105.9806,1994.98999,1.0216297254997524,1.0053641162082136,0.9555597171391539,0.9886998273175251,1.0054876698992687,1.0013691032421006
62,2014-12-01,140377.0,5.6,0.12,236.252,2.21,1.64,0.03,106.5085,2058.899902,1.0234468666742922,1.005810870842469,0.9795255287118121,0.9948416057133954,1.0265209781834093,1.006565306226598
63,2014-11-01,140109.0,5.8,0.09,236.983,2.33,1.62,0.02,106.6634,2067.560059,1.0246982480052071,1.0061181843641611,0.9919891407992307,0.9979912406300008,1.044900427181679,1.0110409048082154
64,2014-10-01,139818.0,5.7,0.09,237.43,2.3,1.55,0.02,105.8357,2018.050049,1.0217179305068491,1.0053858156742337,0.9988552189724944,0.9997136817994258,1.0083581646621103,1.0020830236413716
65,2014-09-01,139566.0,5.9,0.09,237.477,2.53,1.77,0.02,105.8138,1972.290039,1.0211690495524663,1.0052507616845654,1.0041543121142955,1.001036963971825,1.0154845114766604,1.0038488503255443
66,2014-08-01,139257.0,6.1,0.09,237.46,2.42,1.63,0.03,105.4986,2003.369995,1.0217180856137136,1.0053858538311036,1.0091822950992642,1.0022877113600486,1.018540096809709,1.0046031431640372
67,2014-07-01,139069.0,6.2,0.09,237.498,2.54,1.7,0.03,105.6157,1930.670044,1.022634724573863,1.0056112746125978,1.0175372435407097,1.004355769068119,1.0379373690533498,1.0093523234111037
68,2014-06-01,138837.0,6.1,0.1,237.231,2.6,1.68,0.04,105.4081,1960.22998,1.0254332803171713,1.006298561985388,1.020543809418082,1.0050968529157558,1.0317003054462495,1.0078325711428269
69,2014-05-01,138511.0,6.3,0.09,236.918,2.56,1.59,0.03,105.0152,1923.569946,1.0233511630631529,1.0057873564053037,1.0234860365246714,1.0058204944236182,1.0561091727199081,1.0137414483978928
70,2014-04-01,138293.0,6.2,0.09,236.468,2.71,1.7,0.03,104.6371,1883.949951,1.0218418178470579,1.0054162910402187,1.0202119359562047,1.0050151303933903,1.076702390937129,1.0186474899144875
71,2014-03-01,137968.0,6.7,0.08,236.028,2.72,1.64,0.05,104.5889,1872.339966,1.0174379779321479,1.0043312732487462,1.0224948295652139,1.005576881292098,1.0569603986447893,1.0139456560517457
72,2014-02-01,137714.0,6.7,0.07,235.547,2.71,1.52,0.05,103.5917,1859.449951,1.0119979052173331,1.002986074695566,1.0249546602141104,1.0061811191798378,1.0296438797758405,1.007329982428657
73,2014-01-01,137548.0,6.6,0.07,235.28799999999998,2.86,1.65,0.04,102.7216,1782.589966,1.0149104401823872,1.0037069468768243,1.0280037826286632,1.0069286041366206,1.0072168441422844,1.0017993487235353
74,2013-12-01,137373.0,6.7,0.09,234.71900000000002,2.9,1.58,0.07,103.1504,1848.359985,1.0164140772858226,1.0040785001644557,1.0202770736172633,1.005031171856267,1.0169845587346793,1.0042193599890963
75,2013-11-01,137304.0,6.9,0.08,234.1,2.72,1.37,0.07,102.8379,1805.810059,1.0199383311982162,1.0049477413121761,1.0110799407692779,1.002758549790967,1.0255747079375064,1.006333257331636
76,2013-10-01,137040.0,7.2,0.09,233.669,2.62,1.37,0.05,102.5371,1756.540039,1.0193192603545398,1.004795213584972,1.013272942385481,1.0033018462859598,1.0406647412039143,1.010014735954547
77,2013-09-01,136815.0,7.2,0.08,233.544,2.81,1.6,0.02,102.71700000000001,1681.550049,1.0159745848374526,1.0039699429091389,1.0190465478603905,1.0047280001720837,1.0302364109154485,1.0074748736941532
78,2013-08-01,136628.0,7.2,0.08,233.456,2.74,1.52,0.04,102.1907,1632.969971,1.015817507499177,1.003931135326578,1.02723451717941,1.006740177581902,1.0175336968262212,1.0043548938746467
79,2013-07-01,136386.0,7.3,0.09,232.9,2.58,1.4,0.04,101.5204,1685.72998,1.0152478588957967,1.0037903599737987,1.0191701859863862,1.004758474009586,0.9954425162326941,0.9988586766158581
80,2013-06-01,136274.0,7.5,0.09,232.445,2.3,1.2,0.05,101.9549,1606.280029,1.0176271270368127,1.0043779481132076,1.0028098889118706,1.0007017332380468,1.005649806342098,1.001409468880695
81,2013-05-01,136093.0,7.5,0.11,231.893,1.93,0.84,0.04,101.7476,1630.73999,1.0163900591368085,1.0040725684479235,0.9821925706152174,0.99551810146091,1.0138026962186768,1.0034329557838058
82,2013-04-01,135871.0,7.6,0.15,231.797,1.76,0.71,0.06,101.6364,1597.569946,1.0181013784915303,1.004494946881261,1.0020388586140456,1.0005093254028203,1.0327695636151937,1.0080936001047407
83,2013-03-01,135680.0,7.5,0.14,232.282,1.96,0.82,0.09,101.8114,1569.189941,1.0181271476349838,1.0045013030087657,1.0184814572368084,1.0045886835538296,1.0343989505498425,1.0084909790776413
84,2013-02-01,135541.0,7.7,0.15,232.937,1.98,0.85,0.1,101.3995,1514.680054,1.021169774319348,1.0052509400517677,1.029519218096209,1.007299491024826,1.0322071725423458,1.0079563336053703
85,2013-01-01,135263.0,8.0,0.14,231.679,1.91,0.81,0.07,100.8204,1498.109985,1.017518530068018,1.0043511512730459,1.000708189274716,1.0001770003194639,1.028413004973934,1.007028797393442
86,2012-12-01,135072.0,7.9,0.16,231.22099999999998,1.72,0.7,0.07,100.9542,1426.189941,1.0165756791872813,1.004118407945405,1.003571641744278,1.0008917169880742,1.0426784765759227,1.0105029883419132
87,2012-11-01,134833.0,7.7,0.16,231.24900000000002,1.65,0.67,0.09,100.5991,1416.180054,1.0150321521176977,1.003737037616038,1.0233579354262141,1.005789020433372,1.0301007906432071,1.0074417160711424
88,2012-10-01,134677.0,7.8,0.16,231.638,1.75,0.71,0.1,100.1167,1412.160034,1.015534039367969,1.003861090198943,1.054411940807906,1.0133339166192747,0.9913097075845463,0.9978203106779859
89,2012-09-01,134518.0,7.8,0.14,231.015,1.72,0.67,0.11,99.9049,1440.670044,1.015340401053373,1.0038132336370489,1.0443196527047172,1.0109003868302673,0.9933057564534745,0.9983222214228041
90,2012-08-01,134331.0,8.1,0.13,229.918,1.68,0.71,0.1,99.85600000000001,1406.579956,1.0119094073183739,1.0029641465199277,1.0212415823939494,1.0052686117535952,0.9905861457071953,0.9976381823195368
91,2012-07-01,134159.0,8.2,0.16,228.59,1.53,0.62,0.1,100.3354,1379.319946,1.009748965244896,1.0024283814277388,0.9896212019661913,0.9973951402130138,1.0175232914485908,1.0043523262122551
92,2012-06-01,134007.0,8.2,0.16,228.524,1.62,0.71,0.09,100.0728,1362.160034,1.0076478906856308,1.001906513547461,0.9950617701406157,0.9987631497288106,1.0375379191792518,1.0092551971608117
93,2012-05-01,133934.0,8.2,0.16,228.713,1.8,0.76,0.09,100.0924,1310.329956,1.0127031273075162,1.0031607645754688,1.006744124381857,1.0016817837418812,1.0190911504416653,1.0047389939600664
94,2012-04-01,133834.0,8.2,0.14,229.187,2.05,0.89,0.08,99.9006,1397.910034,1.0176465443766796,1.0043827392120075,1.0238227661825048,1.0059032136304984,1.0206055566963745,1.005112055738612
95,2012-03-01,133752.0,8.2,0.13,228.80700000000002,2.17,1.02,0.08,99.1551,1408.469971,1.026014506921173,1.0064411268962197,1.0281774381082827,1.006971125282212,1.0149636511925841,1.0037201025229887
96,2012-02-01,133512.0,8.3,0.1,228.329,1.97,0.83,0.09,99.6203,1365.680054,1.0248871854744732,1.006164559060696,1.020582303048082,1.0051063305292536,1.0572546717933917,1.0140162229892522
97,2012-01-01,133250.0,8.3,0.08,227.842,1.97,0.84,0.03,99.3925,1312.410034,1.0209222752017546,1.0051900242905207,1.0194031093736249,1.004815876515987,1.044258713583841,1.0108856392554275
98,2011-12-01,132896.0,8.5,0.07,227.22299999999998,1.98,0.89,0.01,98.7876,1257.599976,1.0163583353588161,1.0040647335257409,1.0110963318193085,1.00276261380336,1.0474454672718585,1.0116559855974536
99,2011-11-01,132694.0,8.6,0.08,227.169,2.01,0.91,0.01,98.2433,1246.959961,1.0173377085550763,1.004306527909177,1.0189383705150314,1.0047013347721865,1.0235566421526627,1.0058378407156117
100,2011-10-01,132562.0,8.8,0.07,226.75,2.15,1.06,0.02,98.3222,1253.300049,1.0171701967633846,1.0042651838271501,1.0242643849161215,1.0060116684043567,1.0500430461966992,1.0122826091432855
101,2011-09-01,132358.0,9.0,0.08,226.597,1.98,0.9,0.01,97.6494,1131.420044,1.0127634789638524,1.003175709987191,1.032250329566271,1.0079668692116759,1.0435010527857065,1.0107022275951867
102,2011-08-01,132125.0,9.0,0.1,226.106,2.3,1.02,0.02,97.6731,1218.890015,1.0128784486736109,1.0032041790999446,1.0233324719933163,1.0057827638052366,1.0566101853054857,1.0138616554059314
103,2011-07-01,131999.0,9.0,0.07,225.395,3.0,1.54,0.04,97.1292,1292.280029,1.012121397650866,1.0030166714791569,1.0234436794908859,1.0058100877760574,1.0427199753063774,1.0105130427273776
104,2011-06-01,131939.0,9.1,0.09,224.80599999999998,3.0,1.58,0.04,96.6154,1320.640015,1.019982269950906,1.0049585643775516,1.0319385486046353,1.0078907489934812,1.0062802670621602,1.0015663825892065
105,2011-05-01,131703.0,9.0,0.09,224.80599999999998,3.17,1.84,0.04,96.3377,1345.199951,1.0199873895147726,1.0049598254141454,1.0534599789707206,1.0131051203706207,1.0348835873736288,1.0086090829332233
106,2011-04-01,131602.0,9.1,0.1,224.093,3.46,2.17,0.06,96.1187,1363.609985,1.0234686373728596,1.0058162196864897,1.05359759284032,1.0131382043248471,1.0076225613204994,1.0019002172272464
107,2011-03-01,131288.0,9.0,0.14,223.046,3.41,2.11,0.1,96.4643,1325.829956,1.0143246799595254,1.003562092002874,1.0475240186724866,1.0116749519213324,1.016946129813981,1.0042098732145255
108,2011-02-01,131053.0,9.0,0.16,221.898,3.58,2.26,0.13,95.5154,1327.219971,1.0093018703260346,1.002317399617591,1.042709467207297,1.0105104968350107,1.0159493284734862,1.0039637033665727
109,2011-01-01,130841.0,9.1,0.17,221.187,3.39,1.99,0.15,95.9364,1286.119995,1.0066307782903503,1.0016535885167464,1.0398826317680026,1.0098249138265574,1.0351719735804819,1.0086793416948006
110,2010-12-01,130822.0,9.3,0.18,220.472,3.29,1.93,0.14,96.0599,1257.640015,1.014345036886111,1.0035671271968518,1.040873087316574,1.0100652846180278,1.0295232276301098,1.0073004717728025
111,2010-11-01,130750.0,9.8,0.19,219.59,2.76,1.35,0.14,95.1383,1180.550049,1.0100976649060387,1.0025149131281532,1.0309508456197218,1.0076494908752174,0.9997267603089045,0.999931683076742
112,2010-10-01,130625.0,9.4,0.19,219.035,2.54,1.18,0.13,95.1109,1183.26001,1.0060862039113332,1.0015180905794046,1.026546408582231,1.006571540176007,1.0108946343850924,1.002712601314025
113,2010-09-01,130357.0,9.5,0.19,218.275,2.65,1.41,0.15,95.3637,1141.199951,0.9952884388401729,0.9988200228333244,1.019963667737947,1.004953982292736,1.0397142015974203,1.009784020914933
114,2010-08-01,130422.0,9.5,0.19,217.923,2.7,1.47,0.16,95.1448,1049.329956,0.9930377692206593,0.9982548794489093,1.0117036480083677,1.0029131575314096,1.0363321842338307,1.0089618524767312
115,2010-07-01,130427.0,9.4,0.18,217.605,3.01,1.76,0.16,94.8536,1101.599976,1.0097812740314422,1.0024363999692567,1.0037217831747431,1.0009291500117294,1.0847691192246043,1.0205500970481023
116,2010-06-01,130511.0,9.4,0.18,217.199,3.2,2.0,0.12,94.4397,1030.709961,1.0196068037240569,1.0048660676475796,0.9971689112539158,0.9992914751579229,1.0819011454558691,1.0198748802636737
117,2010-05-01,130650.0,9.6,0.2,217.29,3.42,2.18,0.16,94.2997,1089.410034,1.0296853641271217,1.007340128606455,1.0001656943625845,1.000041421017024,1.1040868387712608,1.0250635911037675
118,2010-04-01,130110.0,9.9,0.2,217.403,3.85,2.58,0.16,92.9436,1186.689941,1.009898617662443,1.0024655212265967,0.9984376115896672,0.9996091738394761,1.0570096454086102,1.0139574664918256
119,2010-03-01,129879.0,9.9,0.16,217.35299999999998,3.73,2.43,0.15,92.5993,1169.430054,1.0028075246037587,1.0007011434030881,1.0001104270766135,1.0000276056260264,1.0905986195203692,1.0219184401389643
120,2010-02-01,129698.0,9.8,0.13,217.28099999999998,3.69,2.36,0.11,91.994,1104.48999,0.989004319743961,0.9972396718361949,1.0008657071238818,1.0002163565556035,1.0753893732660011,1.018336792583368
121,2010-01-01,129790.0,9.8,0.11,217.488,3.73,2.48,0.06,91.6642,1073.869995,0.9921796008719834,0.9980391402975893,1.01821005560571,1.0045217519825964,1.0770127546363018,1.018720889267246
122,2009-12-01,129788.0,9.9,0.12,217.347,3.59,2.34,0.05,90.6132,1115.099976,0.9860688916820498,0.9964988790270569,1.0278218874573544,1.0068840596494968,1.0416922116541896,1.010263945966557
123,2009-11-01,130057.0,9.9,0.12,217.234,3.4,2.23,0.05,90.3375,1095.630005,0.9869441301068419,0.9967199294938115,1.0336309815857652,1.0083037434147928,1.060575097764755,1.0148114447477505
124,2009-10-01,130045.0,10.0,0.12,216.50900000000001,3.39,2.33,0.07,89.9797,1036.189941,0.9810647250093786,0.9952321915082499,1.0336304161730254,1.008303605525181,1.0914653890541424,1.0221214258857259
125,2009-09-01,130244.0,9.8,0.15,215.861,3.4,2.37,0.12,89.6926,1057.079956,0.9768764407982875,0.9941682950659502,1.0200947361995505,1.0049862656548256,1.1258187614286281,1.0300709050442036
126,2009-08-01,130485.0,9.6,0.16,215.445,3.59,2.57,0.17,89.01899999999999,1020.619995,0.9702187015418476,0.992470051340559,1.0462798147237855,1.0113744120325598,1.0754174055766461,1.0183434287969524
127,2009-07-01,130668.0,9.5,0.16,214.726,3.56,2.46,0.18,88.0323,987.47998,0.9655867149525819,0.9912833701267667,1.0384726722296778,1.0094824384487726,0.9876776173816938,0.9969050660433767
128,2009-06-01,131008.0,9.5,0.21,214.79,3.72,2.71,0.18,87.0742,919.320007,0.9553674297548186,0.9886500845206472,1.0439059422391848,1.0108002541236263,0.9155575999059192,0.9781859440999371
129,2009-05-01,131475.0,9.4,0.18,213.02200000000002,3.29,2.13,0.18,87.4155,919.140015,0.9460100326460579,0.9862202952472395,1.0059746476071803,1.0014903269786795,0.8724000022117165,0.9664489409641991
130,2009-04-01,131817.0,9.0,0.15,212.709,2.93,1.86,0.16,88.3056,872.8099980000002,0.9348751708014126,0.983305359740405,1.0147267757156067,1.003661534541577,0.8852695115155406,0.9699936180005339
131,2009-03-01,132512.0,8.7,0.18,212.495,2.82,1.82,0.21,89.016,797.869995,0.9327360086384965,0.9827423816551591,1.0209191858487485,1.0051892638530167,0.8303053136259647,0.9545736771611578
132,2009-02-01,133312.0,8.3,0.22,212.705,2.87,1.87,0.3,90.4502,735.090027,0.9357136568540785,0.9835257663506585,0.9916193610398116,0.9978982233419188,0.786065534193429,0.941596181573071
133,2009-01-01,134055.0,7.8,0.15,211.933,2.52,1.6,0.13,91.0373,825.880005,0.9364951840695179,0.9837310672772103,0.9099037090883983,0.9766722735546901,0.7668776567979432,0.9357967254366634
134,2008-12-01,134839.0,7.3,0.16,211.398,2.42,1.52,0.03,93.2521,903.25,0.9451802593430544,0.9860039633499813,0.8701677566501304,0.9658301237681437,0.8768561188296844,0.9676807109517197
135,2008-11-01,135545.0,6.8,0.39,213.153,3.53,2.29,0.19,96.0605,896.23999,0.952254357212197,0.9878437174320217,0.9025060034538374,0.9746810553751886,0.8268993199328173,0.9535932289872568
136,2008-10-01,136272.0,6.5,0.97,216.995,3.81,2.73,0.67,97.2832,968.75,0.9650047184391882,0.9911339651322632,0.9635972146302498,0.9907723636629288,0.8177968995189936,0.9509580626430837
137,2008-09-01,136753.0,6.1,1.81,218.877,3.69,2.88,1.13,96.3666,1166.359985,0.9731408420529662,0.9932164982895989,1.0262637996198782,1.0065022555561176,0.770871272785767,0.9370126744745709
138,2008-08-01,137213.0,6.1,2.0,218.69,3.89,3.14,1.72,100.7353,1282.829956,0.9814160241957739,0.9953212726138491,1.0663064898281163,1.0161796959220846,0.9118490042931926,0.9771938657222152
139,2008-07-01,137491.0,5.8,2.01,219.016,4.01,3.3,1.63,102.3002,1267.380005,0.9843288278799779,0.9960589705509473,1.0982954038690522,1.0237167082667264,0.948171362494024,0.9867831126338859
140,2008-06-01,137687.0,5.6,2.0,217.463,4.1,3.49,1.86,102.8445,1280.0,0.9830986076003954,0.9957476044114988,1.0773904974373592,1.0188102020164163,0.9395017437393661,0.9845196703860557
141,2008-05-01,137858.0,5.4,1.98,215.208,3.88,3.15,1.73,103.0863,1400.380005,0.9865923361986016,0.9966310980017928,1.0482620514187726,1.011853098684922,0.9394228602811806,0.9844990039098686
142,2008-04-01,138035.0,5.0,2.28,213.942,3.68,2.84,1.29,103.6704,1385.589966,0.989406735805094,0.9973410980975846,1.0337500647407314,1.0083327834701707,0.9480649578204223,0.9867554270387268
143,2008-03-01,138275.0,5.1,2.61,213.44799999999998,3.51,2.48,1.26,104.4616,1322.699951,0.996622587675834,0.9991545754089832,1.0384334750476383,1.0094729125777389,0.9668507552620442,0.9916076308762485
144,2008-02-01,138324.0,4.9,2.98,212.687,3.74,2.78,2.12,104.7094,1330.630005,1.001157541261003,1.0002892597842121,1.0356218107269044,1.0087889050153203,0.9764987151175837,0.994072178161236
145,2008-01-01,138403.0,5.0,3.94,212.174,3.74,2.98,2.75,105.0619,1378.550049,1.006645821133656,1.0016573306121268,1.0582906915457446,1.0142645441942733,1.013235917186311,1.0032926809470468
146,2007-12-01,138392.0,5.0,4.24,211.445,4.1,3.49,3.0,105.3457,1468.359985,1.008630566158083,1.0021506933632645,1.0567539808723787,1.0138961481104978,1.0070401180620074,1.0017554019499604
147,2007-11-01,138284.0,4.7,4.49,210.834,4.15,3.67,3.27,105.3338,1481.140015,1.0078190767529187,1.0019490635075898,1.0624111926316506,1.0152503768051737,1.022261519715422,1.0055195139925692
148,2007-10-01,138174.0,4.7,4.76,209.19,4.53,4.2,3.9,104.7171,1549.380005,1.003946771763718,1.000985235949521,1.0309300040248761,1.0076443982023382,1.0074603130105564,1.0018598830684626
149,2007-09-01,138095.0,4.7,4.94,208.547,4.52,4.2,3.89,105.1611,1526.75,1.0007534593594811,1.0001883116412809,1.025585207328859,1.0063358329231689,1.0231279260635506,1.0057325005236144
150,2007-08-01,138015.0,4.6,5.02,207.667,4.67,4.43,4.2,104.7556,1473.98999,1.000637866027861,1.0001594283768018,1.0177611576382097,1.0044110178713936,1.0085760053527209,1.0021371405174673
151,2007-07-01,138038.0,4.7,5.26,207.60299999999998,5.0,4.88,4.82,104.5227,1455.27002,1.00569981399779,1.0014219178479709,1.0334164398106713,1.0082514181366071,1.00158208042392,1.0003952856680711
