Year, value
1986,7.99
1986,7.93
1986,8.12
1986,8.04
1986,7.96
1986,7.76
1986,7.7
1986,7.68
1986,7.75
1986,7.72
1986,7.77
1986,7.83
1986,7.82
1986,7.78
1986,7.8
1986,7.7
1986,7.7
1986,7.64
1986,7.49
1986,7.39
1986,7.37
1986,7.33
1986,7.41
1986,7.45
1986,7.43
1986,7.31
1986,7.27
1986,7.23
1986,7.29
1986,7.19
1986,7.22
1986,6.98
1986,7.03
1986,7.09
1986,7.04
1986,7.25
1986,7.36
1986,7.51
1986,7.58
1986,7.48
1986,7.38
1986,7.38
1986,7.45
1986,7.51
1986,7.45
1986,7.46
1986,7.43
1986,7.4
1986,7.48
1986,7.67
1986,7.63
1986,7.66
1986,7.79
1986,7.99
1986,7.98
1986,7.88
1986,7.9
1986,7.88
1986,7.84
1986,7.73
1986,7.73
1986,7.99
1986,8.05
1986,8.32
1986,8.19
1986,8.39
1986,8.31
1986,7.95
1986,8.13
1986,8.07
1986,8.01
1986,7.98
1986,7.73
1986,7.63
1986,7.63
1986,7.57
1986,7.69
1986,7.6
1986,7.55
1986,7.47
1986,7.42
1986,7.42
1986,7.38
1986,7.35
1986,7.37
1986,7.37
1986,7.31
1986,7.31
1986,7.44
1986,7.31
1986,7.31
1986,7.3
1986,7.25
1986,7.16
1986,7.2
1986,7.18
1986,7.16
1986,7.14
1986,7.2
1986,7.29
1986,7.35
1986,7.33
1986,7.53
1986,7.41
1986,7.41
1986,7.34
1986,7.34
1986,7.33
1986,7.39
1986,7.47
1986,7.45
1986,7.3
1986,7.25
1986,7.23
1986,7.15
1986,7.16
1986,7.14
1986,7.14
1986,7.02
1986,7
1986,6.96
1986,7.07
1986,7.06
1986,6.97
1986,7.06
1986,7.04
1986,6.95
1986,7.03
1986,7.2
1986,7.15
1986,7.32
1986,7.38
1986,7.35
1986,7.35
1986,7.57
1986,7.63
1986,7.53
1986,7.53
1986,7.46
1986,7.62
1986,7.67
1986,7.62
1986,7.58
1986,7.48
1986,7.47
1986,7.47
1986,7.54
1986,7.45
1986,7.41
1986,7.45
1986,7.31
1986,7.28
1986,7.28
1986,7.31
1986,7.33
1986,7.36
1986,7.49
1986,7.51
1986,7.53
1986,7.57
1986,7.66
1986,7.57
1986,7.49
1986,7.43
1986,7.47
1986,7.42
1986,7.45
1986,7.41
1986,7.31
1986,7.34
1986,7.29
1986,7.31
1986,7.24
1986,7.32
1986,7.4
1986,7.38
1986,7.35
1986,7.33
1986,7.29
1986,7.22
1986,7.27
1986,7.19
1986,7.19
1986,7.17
1986,7.11
1986,7.15
1986,7.15
1986,7.15
1986,7.18
1986,7.08
1986,7.06
1986,7.01
1986,7.12
1986,7.1
1986,7.07
1986,7.05
1986,7.12
1986,7.13
1986,7.15
1986,7.12
1986,7.12
1986,7.11
1986,7.1
1986,7.1
1986,7.08
1986,7.07
1986,7.08
1986,7.17
1986,7.23
1986,7.23
1987,7.18
1987,7.08
1987,7.08
1987,7.05
1987,7.04
1987,7.01
1987,7.05
1987,7.1
1987,7.11
1987,7.08
1987,7.03
1987,7.01
1987,7.01
1987,7.03
1987,7.06
1987,7.17
1987,7.16
1987,7.13
1987,7.13
1987,7.18
1987,7.23
1987,7.25
1987,7.23
1987,7.2
1987,7.19
1987,7.25
1987,7.33
1987,7.37
1987,7.31
1987,7.28
1987,7.33
1987,7.3
1987,7.23
1987,7.24
1987,7.23
1987,7.18
1987,7.21
1987,7.21
1987,7.19
1987,7.17
1987,7.21
1987,7.14
1987,7.16
1987,7.23
1987,7.23
1987,7.23
1987,7.23
1987,7.22
1987,7.19
1987,7.22
1987,7.2
1987,7.21
1987,7.21
1987,7.22
1987,7.25
1987,7.27
1987,7.26
1987,7.24
1987,7.33
1987,7.54
1987,7.51
1987,7.59
1987,7.59
1987,7.59
1987,7.54
1987,7.62
1987,7.61
1987,7.78
1987,7.98
1987,8.07
1987,8.28
1987,8.1
1987,8.03
1987,8.2
1987,8.19
1987,8.24
1987,8.39
1987,8.47
1987,8.37
1987,8.28
1987,8.35
1987,8.21
1987,8.39
1987,8.52
1987,8.45
1987,8.54
1987,8.5
1987,8.43
1987,8.57
1987,8.55
1987,8.55
1987,8.57
1987,8.8
1987,8.73
1987,8.89
1987,8.92
1987,8.87
1987,8.78
1987,8.55
1987,8.6
1987,8.56
1987,8.49
1987,8.45
1987,8.72
1987,8.64
1987,8.58
1987,8.5
1987,8.53
1987,8.56
1987,8.56
1987,8.52
1987,8.32
1987,8.28
1987,8.28
1987,8.23
1987,8.27
1987,8.3
1987,8.23
1987,8.23
1987,8.31
1987,8.25
1987,8.37
1987,8.34
1987,8.38
1987,8.36
1987,8.3
1987,8.29
1987,8.28
1987,8.32
1987,8.37
1987,8.32
1987,8.38
1987,8.33
1987,8.43
1987,8.41
1987,8.36
1987,8.41
1987,8.49
1987,8.54
1987,8.56
1987,8.58
1987,8.6
1987,8.62
1987,8.61
1987,8.61
1987,8.66
1987,8.81
1987,8.81
1987,8.71
1987,8.73
1987,8.7
1987,8.74
1987,8.73
1987,8.72
1987,8.63
1987,8.58
1987,8.56
1987,8.73
1987,8.77
1987,8.74
1987,8.77
1987,8.78
1987,8.73
1987,8.79
1987,8.92
1987,9.02
1987,9
1987,9.05
1987,9.28
1987,9.29
1987,9.3
1987,9.5
1987,9.48
1987,9.42
1987,9.33
1987,9.34
1987,9.44
1987,9.52
1987,9.48
1987,9.38
1987,9.45
1987,9.37
1987,9.4
1987,9.51
1987,9.53
1987,9.52
1987,9.64
1987,9.63
1987,9.66
1987,9.6
1987,9.69
1987,9.72
1987,9.71
1987,9.86
1987,9.94
1987,9.9
1987,10.13
1987,10.18
1987,10.23
1987,10.15
1987,9.4
1987,9.3
1987,8.97
1987,8.98
1987,8.8
1987,8.92
1987,9.01
1987,8.89
1987,8.88
1987,8.98
1987,8.91
1987,8.85
1987,8.72
1987,8.76
1987,8.78
1987,8.79
1987,8.8
1987,8.84
1987,8.82
1987,8.86
1987,8.85
1987,8.83
1987,8.79
1987,8.8
1987,8.89
1987,8.98
1987,9.11
1987,8.99
1987,9.01
1987,9.01
1987,8.94
1987,8.94
1987,9.07
1987,9.09
1987,9.05
1987,9.23
1987,9.28
1987,9.23
1987,9.09
1987,9
1987,9.03
1987,8.89
1987,8.88
1987,8.95
1987,8.83
1987,8.82
1987,8.93
1987,8.85
1987,8.78
1987,8.83
1988,8.83
1988,8.76
1988,8.82
1988,8.83
1988,8.97
1988,8.94
1988,8.93
1988,8.87
1988,8.86
1988,8.6
1988,8.65
1988,8.61
1988,8.53
1988,8.49
1988,8.45
1988,8.54
1988,8.38
1988,8.33
1988,8.26
1988,8.26
1988,8.18
1988,8.21
1988,8.24
1988,8.12
1988,8.19
1988,8.16
1988,8.11
1988,8.16
1988,8.28
1988,8.31
1988,8.32
1988,8.28
1988,8.26
1988,8.24
1988,8.17
1988,8.18
1988,8.23
1988,8.18
1988,8.16
1988,8.15
1988,8.13
1988,8.12
1988,8.28
1988,8.3
1988,8.33
1988,8.32
1988,8.35
1988,8.29
1988,8.29
1988,8.3
1988,8.36
1988,8.3
1988,8.41
1988,8.47
1988,8.46
1988,8.47
1988,8.51
1988,8.47
1988,8.58
1988,8.56
1988,8.57
1988,8.57
1988,8.68
1988,8.67
1988,8.61
1988,8.6
1988,8.52
1988,8.59
1988,8.57
1988,8.56
1988,8.67
1988,8.74
1988,8.81
1988,8.81
1988,8.83
1988,8.82
1988,8.78
1988,8.78
1988,8.8
1988,8.8
1988,8.86
1988,8.87
1988,8.94
1988,8.89
1988,8.9
1988,8.92
1988,9.01
1988,9.03
1988,9.07
1988,9.05
1988,9.04
1988,9
1988,9.01
1988,9.12
1988,9.19
1988,9.18
1988,9.22
1988,9.23
1988,9.22
1988,9.2
1988,9.21
1988,9.24
1988,9.2
1988,9.03
1988,9.07
1988,8.97
1988,8.97
1988,9.02
1988,8.92
1988,8.96
1988,8.92
1988,8.91
1988,8.69
1988,8.71
1988,8.89
1988,9.02
1988,9.02
1988,9.03
1988,8.9
1988,8.88
1988,8.85
1988,8.94
1988,8.87
1988,8.88
1988,8.82
1988,8.77
1988,8.82
1988,8.91
1988,8.95
1988,9.04
1988,9.02
1988,9.08
1988,9.12
1988,9.12
1988,9.08
1988,9.15
1988,9.1
1988,9.11
1988,9.16
1988,9.11
1988,9.07
1988,9.09
1988,9.14
1988,9.16
1988,9.12
1988,9.07
1988,9
1988,9.04
1988,8.99
1988,9.12
1988,9.12
1988,9.2
1988,9.3
1988,9.35
1988,9.36
1988,9.37
1988,9.35
1988,9.38
1988,9.35
1988,9.35
1988,9.37
1988,9.32
1988,9.34
1988,9.41
1988,9.38
1988,9.3
1988,9.27
1988,9.25
1988,9.25
1988,9
1988,8.99
1988,8.99
1988,8.99
1988,8.93
1988,8.97
1988,8.94
1988,8.88
1988,8.91
1988,8.93
1988,8.97
1988,8.97
1988,8.93
1988,8.95
1988,8.97
1988,9
1988,9.04
1988,9.06
1988,8.98
1988,8.87
1988,8.84
1988,8.87
1988,8.87
1988,8.87
1988,8.7
1988,8.75
1988,8.84
1988,8.84
1988,8.81
1988,8.79
1988,8.78
1988,8.82
1988,8.79
1988,8.83
1988,8.83
1988,8.83
1988,8.79
1988,8.72
1988,8.69
1988,8.65
1988,8.68
1988,8.73
1988,8.69
1988,8.85
1988,8.91
1988,8.91
1988,8.91
1988,8.9
1988,8.91
1988,8.92
1988,9
1988,9.06
1988,9.05
1988,9.04
1988,9.09
1988,9.08
1988,9.17
1988,9.16
1988,9.13
1988,9.06
1988,9.01
1988,9.18
1988,9.13
1988,8.95
1988,9
1988,9.02
1988,9.07
1988,9.08
1988,9.15
1988,9.19
1988,9.19
1988,9.17
1988,9.15
1988,9.08
1988,9.07
1988,9.07
1988,9.05
1988,9.13
1988,9.21
1988,9.18
1988,9.14
1989,9.23
1989,9.22
1989,9.27
1989,9.25
1989,9.23
1989,9.24
1989,9.24
1989,9.14
1989,9.06
1989,9.06
1989,8.99
1989,9
1989,9.03
1989,9
1989,8.93
1989,8.99
1989,8.99
1989,8.95
1989,9
1989,9.01
1989,8.99
1989,8.98
1989,9.01
1989,9.01
1989,8.96
1989,8.95
1989,9.13
1989,9.19
1989,9.2
1989,9.23
1989,9.22
1989,9.21
1989,9.2
1989,9.22
1989,9.29
1989,9.36
1989,9.38
1989,9.36
1989,9.32
1989,9.36
1989,9.31
1989,9.31
1989,9.26
1989,9.26
1989,9.23
1989,9.24
1989,9.34
1989,9.35
1989,9.32
1989,9.31
1989,9.3
1989,9.49
1989,9.53
1989,9.53
1989,9.45
1989,9.43
1989,9.44
1989,9.41
1989,9.36
1989,9.34
1989,9.3
1989,9.21
1989,9.17
1989,9.17
1989,9.2
1989,9.27
1989,9.27
1989,9.27
1989,9.29
1989,9.34
1989,9.18
1989,9.2
1989,9.06
1989,9.08
1989,9.2
1989,9.15
1989,9.15
1989,9.12
1989,9.11
1989,9.05
1989,9.02
1989,9.14
1989,9.08
1989,9.06
1989,9.06
1989,8.99
1989,9.04
1989,9.15
1989,9.16
1989,9.1
1989,8.81
1989,8.82
1989,8.82
1989,8.8
1989,8.78
1989,8.71
1989,8.58
1989,8.6
1989,8.63
1989,8.67
1989,8.66
1989,8.64
1989,8.6
1989,8.61
1989,8.43
1989,8.36
1989,8.36
1989,8.27
1989,8.27
1989,8.15
1989,8.16
1989,8.25
1989,8.2
1989,8.33
1989,8.35
1989,8.37
1989,8.31
1989,8.37
1989,8.38
1989,8.25
1989,8.18
1989,8.11
1989,8.17
1989,8.12
1989,8.1
1989,8.09
1989,8.11
1989,8.08
1989,8.02
1989,7.99
1989,8
1989,8
1989,8
1989,8.04
1989,8.05
1989,8.13
1989,8.09
1989,8.01
1989,8.07
1989,8.05
1989,8.01
1989,8.02
1989,7.92
1989,7.87
1989,7.82
1989,7.74
1989,7.76
1989,7.8
1989,8
1989,8.03
1989,8
1989,8.05
1989,8.02
1989,8.09
1989,8.24
1989,8.21
1989,8.12
1989,8.18
1989,8.15
1989,8.2
1989,8.29
1989,8.25
1989,8.2
1989,8.21
1989,8.27
1989,8.27
1989,8.25
1989,8.26
1989,8.19
1989,8.19
1989,8.17
1989,8.17
1989,8.14
1989,8.13
1989,8.13
1989,8.18
1989,8.13
1989,8.09
1989,8.1
1989,8.09
1989,8.15
1989,8.2
1989,8.22
1989,8.32
1989,8.3
1989,8.3
1989,8.3
1989,8.31
1989,8.28
1989,8.23
1989,8.22
1989,8.15
1989,8.03
1989,8.03
1989,8.07
1989,8.04
1989,7.87
1989,7.98
1989,8
1989,8.01
1989,7.96
1989,7.98
1989,7.92
1989,7.87
1989,7.86
1989,7.88
1989,7.94
1989,7.92
1989,7.92
1989,7.91
1989,7.87
1989,7.96
1989,8
1989,7.9
1989,7.87
1989,7.9
1989,7.92
1989,7.89
1989,7.87
1989,7.82
1989,7.82
1989,7.88
1989,7.86
1989,7.85
1989,7.81
1989,7.8
1989,7.85
1989,7.86
1989,7.88
1989,7.84
1989,7.81
1989,7.82
1989,7.82
1989,7.85
1989,7.88
1989,7.82
1989,7.83
1989,7.84
1989,7.82
1989,7.79
1989,7.8
1989,7.77
1989,7.78
1989,7.77
1989,7.77
1989,7.82
1989,7.95
1989,7.94
1989,7.91
1989,7.93
1990,7.94
1990,7.99
1990,7.98
1990,7.99
1990,8.02
1990,8.02
1990,8.03
1990,8.04
1990,8.1
1990,8.2
1990,8.19
1990,8.32
1990,8.26
1990,8.27
1990,8.26
1990,8.38
1990,8.42
1990,8.49
1990,8.5
1990,8.51
1990,8.43
1990,8.42
1990,8.5
1990,8.53
1990,8.57
1990,8.52
1990,8.49
1990,8.31
1990,8.4
1990,8.35
1990,8.36
1990,8.43
1990,8.42
1990,8.62
1990,8.62
1990,8.54
1990,8.53
1990,8.46
1990,8.41
1990,8.51
1990,8.59
1990,8.54
1990,8.65
1990,8.59
1990,8.58
1990,8.57
1990,8.65
1990,8.63
1990,8.73
1990,8.65
1990,8.66
1990,8.59
1990,8.59
1990,8.54
1990,8.55
1990,8.53
1990,8.52
1990,8.51
1990,8.52
1990,8.51
1990,8.6
1990,8.65
1990,8.65
1990,8.63
1990,8.55
1990,8.57
1990,8.56
1990,8.59
1990,8.6
1990,8.63
1990,8.64
1990,8.68
1990,8.77
1990,8.86
1990,8.87
1990,8.95
1990,8.98
1990,9
1990,9.01
1990,9.07
1990,9.06
1990,9.04
1990,9.08
1990,9.09
1990,9.04
1990,8.84
1990,8.87
1990,8.84
1990,8.88
1990,8.82
1990,8.64
1990,8.61
1990,8.65
1990,8.68
1990,8.69
1990,8.75
1990,8.74
1990,8.65
1990,8.61
1990,8.63
1990,8.69
1990,8.66
1990,8.62
1990,8.6
1990,8.44
1990,8.44
1990,8.47
1990,8.46
1990,8.46
1990,8.46
1990,8.48
1990,8.48
1990,8.4
1990,8.38
1990,8.46
1990,8.5
1990,8.51
1990,8.55
1990,8.52
1990,8.51
1990,8.58
1990,8.56
1990,8.52
1990,8.47
1990,8.43
1990,8.43
1990,8.4
1990,8.42
1990,8.51
1990,8.57
1990,8.57
1990,8.57
1990,8.5
1990,8.45
1990,8.44
1990,8.44
1990,8.5
1990,8.51
1990,8.48
1990,8.48
1990,8.53
1990,8.49
1990,8.49
1990,8.42
1990,8.34
1990,8.36
1990,8.29
1990,8.41
1990,8.43
1990,8.71
1990,8.78
1990,8.77
1990,8.66
1990,8.68
1990,8.71
1990,8.66
1990,8.64
1990,8.76
1990,8.8
1990,8.81
1990,8.84
1990,8.91
1990,9
1990,9.05
1990,8.9
1990,8.94
1990,8.84
1990,8.86
1990,8.86
1990,8.9
1990,8.86
1990,8.84
1990,8.81
1990,8.85
1990,8.83
1990,8.82
1990,8.82
1990,8.87
1990,8.9
1990,8.9
1990,8.88
1990,8.91
1990,8.99
1990,9.04
1990,9.02
1990,9
1990,8.91
1990,8.82
1990,8.71
1990,8.69
1990,8.71
1990,8.67
1990,8.65
1990,8.83
1990,8.89
1990,8.92
1990,8.84
1990,8.8
1990,8.79
1990,8.76
1990,8.71
1990,8.62
1990,8.63
1990,8.65
1990,8.66
1990,8.62
1990,8.63
1990,8.7
1990,8.7
1990,8.65
1990,8.57
1990,8.57
1990,8.5
1990,8.52
1990,8.57
1990,8.58
1990,8.49
1990,8.37
1990,8.36
1990,8.37
1990,8.3
1990,8.35
1990,8.31
1990,8.27
1990,8.28
1990,8.27
1990,8.28
1990,8.3
1990,8.32
1990,8.26
1990,8.22
1990,8.2
1990,8.16
1990,8.18
1990,8.03
1990,7.98
1990,7.94
1990,7.91
1990,7.98
1990,8.05
1990,8.02
1990,7.99
1990,8
1990,8.05
1990,8.11
1990,8.2
1990,8.15
1990,8.11
1990,8.14
1990,8.08
1991,7.97
1991,7.93
1991,8.02
1991,8.13
1991,8.16
1991,8.25
1991,8.16
1991,8.2
1991,8.23
1991,8.22
1991,8.24
1991,8.05
1991,8.03
1991,8.07
1991,8.04
1991,8
1991,8.06
1991,8.06
1991,8.05
1991,8.05
1991,8.03
1991,7.91
1991,7.88
1991,7.85
1991,7.79
1991,7.82
1991,7.77
1991,7.78
1991,7.78
1991,7.78
1991,7.8
1991,7.78
1991,7.8
1991,7.84
1991,7.88
1991,7.91
1991,7.91
1991,7.96
1991,7.98
1991,8.02
1991,8.12
1991,8.12
1991,8.08
1991,8.11
1991,8.07
1991,8.13
1991,8.06
1991,8.09
1991,8.02
1991,8.02
1991,8.1
1991,8.15
1991,8.25
1991,8.2
1991,8.16
1991,8.13
1991,8.13
1991,8.13
1991,8.08
1991,8.05
1991,8.07
1991,8.03
1991,8.05
1991,8
1991,7.99
1991,7.98
1991,8.03
1991,8.1
1991,8.09
1991,7.98
1991,7.95
1991,7.97
1991,7.95
1991,8.02
1991,8.1
1991,8.15
1991,8.12
1991,8.06
1991,8.07
1991,8.06
1991,8.07
1991,8.02
1991,8.01
1991,7.97
1991,8.04
1991,8.05
1991,8.06
1991,8.04
1991,8.02
1991,8.12
1991,8.07
1991,8.14
1991,8.13
1991,8.12
1991,8.08
1991,8.1
1991,8.06
1991,8.06
1991,8.1
1991,8.1
1991,8.07
1991,8.07
1991,8.02
1991,8.06
1991,8.14
1991,8.14
1991,8.19
1991,8.23
1991,8.29
1991,8.29
1991,8.29
1991,8.36
1991,8.34
1991,8.29
1991,8.3
1991,8.32
1991,8.33
1991,8.3
1991,8.32
1991,8.33
1991,8.33
1991,8.33
1991,8.32
1991,8.24
1991,8.26
1991,8.27
1991,8.26
1991,8.34
1991,8.34
1991,8.36
1991,8.35
1991,8.3
1991,8.26
1991,8.26
1991,8.27
1991,8.3
1991,8.31
1991,8.28
1991,8.28
1991,8.31
1991,8.24
1991,8.2
1991,8.2
1991,8.2
1991,8.21
1991,8.2
1991,8.2
1991,8.06
1991,8.04
1991,7.97
1991,7.93
1991,7.98
1991,7.98
1991,7.95
1991,7.91
1991,7.82
1991,7.84
1991,7.84
1991,7.83
1991,7.81
1991,7.8
1991,7.78
1991,7.88
1991,7.91
1991,7.89
1991,7.82
1991,7.74
1991,7.82
1991,7.81
1991,7.81
1991,7.83
1991,7.76
1991,7.73
1991,7.73
1991,7.74
1991,7.67
1991,7.66
1991,7.63
1991,7.62
1991,7.62
1991,7.61
1991,7.57
1991,7.55
1991,7.56
1991,7.58
1991,7.56
1991,7.49
1991,7.47
1991,7.45
1991,7.47
1991,7.47
1991,7.39
1991,7.4
1991,7.43
1991,7.51
1991,7.58
1991,7.49
1991,7.46
1991,7.45
1991,7.55
1991,7.53
1991,7.62
1991,7.67
1991,7.69
1991,7.65
1991,7.68
1991,7.65
1991,7.51
1991,7.48
1991,7.47
1991,7.48
1991,7.5
1991,7.56
1991,7.51
1991,7.43
1991,7.41
1991,7.37
1991,7.41
1991,7.35
1991,7.33
1991,7.33
1991,7.37
1991,7.38
1991,7.39
1991,7.44
1991,7.45
1991,7.42
1991,7.42
1991,7.38
1991,7.32
1991,7.28
1991,7.17
1991,7.21
1991,7.26
1991,7.22
1991,7.21
1991,7.22
1991,7.19
1991,7.22
1991,7.21
1991,7.18
1991,7.19
1991,7.11
1991,6.97
1991,6.88
1991,6.88
1991,6.85
1991,6.82
1991,6.76
1991,6.71
1992,6.78
1992,6.85
1992,6.82
1992,6.76
1992,6.77
1992,6.79
1992,6.85
1992,6.92
1992,7.03
1992,7.05
1992,7.13
1992,7.09
1992,7.03
1992,7.09
1992,7.2
1992,7.25
1992,7.24
1992,7.16
1992,7.25
1992,7.31
1992,7.31
1992,7.36
1992,7.29
1992,7.21
1992,7.2
1992,7.2
1992,7.21
1992,7.23
1992,7.3
1992,7.4
1992,7.41
1992,7.47
1992,7.42
1992,7.41
1992,7.45
1992,7.47
1992,7.44
1992,7.33
1992,7.35
1992,7.27
1992,7.38
1992,7.43
1992,7.43
1992,7.51
1992,7.48
1992,7.42
1992,7.43
1992,7.51
1992,7.62
1992,7.71
1992,7.69
1992,7.62
1992,7.62
1992,7.57
1992,7.64
1992,7.62
1992,7.53
1992,7.53
1992,7.57
1992,7.54
1992,7.54
1992,7.54
1992,7.46
1992,7.47
1992,7.42
1992,7.41
1992,7.41
1992,7.44
1992,7.35
1992,7.37
1992,7.33
1992,7.35
1992,7.37
1992,7.45
1992,7.59
1992,7.58
1992,7.57
1992,7.59
1992,7.55
1992,7.6
1992,7.57
1992,7.6
1992,7.61
1992,7.56
1992,7.58
1992,7.56
1992,7.46
1992,7.49
1992,7.41
1992,7.4
1992,7.36
1992,7.34
1992,7.34
1992,7.28
1992,7.28
1992,7.2
1992,7.25
1992,7.39
1992,7.35
1992,7.46
1992,7.44
1992,7.36
1992,7.33
1992,7.39
1992,7.35
1992,7.34
1992,7.34
1992,7.31
1992,7.31
1992,7.33
1992,7.35
1992,7.33
1992,7.29
1992,7.28
1992,7.24
1992,7.23
1992,7.19
1992,7.24
1992,7.24
1992,7.25
1992,7.2
1992,7.14
1992,7.15
1992,7.12
1992,7.14
1992,7.1
1992,6.93
1992,6.9
1992,6.87
1992,6.91
1992,6.91
1992,6.93
1992,6.97
1992,6.97
1992,6.9
1992,6.87
1992,6.9
1992,6.9
1992,6.89
1992,6.85
1992,6.72
1992,6.73
1992,6.69
1992,6.63
1992,6.6
1992,6.69
1992,6.72
1992,6.72
1992,6.66
1992,6.64
1992,6.65
1992,6.57
1992,6.52
1992,6.5
1992,6.48
1992,6.55
1992,6.53
1992,6.56
1992,6.48
1992,6.47
1992,6.46
1992,6.53
1992,6.68
1992,6.73
1992,6.68
1992,6.64
1992,6.63
1992,6.62
1992,6.56
1992,6.54
1992,6.54
1992,6.4
1992,6.29
1992,6.31
1992,6.31
1992,6.37
1992,6.32
1992,6.4
1992,6.41
1992,6.4
1992,6.41
1992,6.42
1992,6.5
1992,6.54
1992,6.48
1992,6.41
1992,6.37
1992,6.37
1992,6.37
1992,6.23
1992,6.26
1992,6.24
1992,6.3
1992,6.46
1992,6.41
1992,6.52
1992,6.51
1992,6.51
1992,6.53
1992,6.6
1992,6.69
1992,6.86
1992,6.8
1992,6.74
1992,6.83
1992,6.83
1992,6.78
1992,6.76
1992,6.71
1992,6.8
1992,6.88
1992,6.87
1992,6.89
1992,6.87
1992,6.97
1992,7
1992,6.91
1992,6.79
1992,6.82
1992,6.9
1992,6.86
1992,6.78
1992,6.81
1992,6.84
1992,6.86
1992,6.82
1992,6.84
1992,6.93
1992,6.95
1992,6.94
1992,6.93
1992,6.91
1992,6.84
1992,6.78
1992,6.73
1992,6.76
1992,6.77
1992,6.8
1992,6.83
1992,6.83
1992,6.77
1992,6.77
1992,6.76
1992,6.71
1992,6.65
1992,6.68
1992,6.69
1992,6.72
1992,6.69
1992,6.68
1992,6.7
1993,6.6
1993,6.61
1993,6.63
1993,6.76
1993,6.75
1993,6.71
1993,6.72
1993,6.71
1993,6.65
1993,6.6
1993,6.59
1993,6.61
1993,6.6
1993,6.57
1993,6.48
1993,6.5
1993,6.48
1993,6.44
1993,6.39
1993,6.38
1993,6.46
1993,6.45
1993,6.39
1993,6.32
1993,6.37
1993,6.41
1993,6.4
1993,6.37
1993,6.35
1993,6.34
1993,6.28
1993,6.17
1993,6.15
1993,6.09
1993,5.92
1993,6.01
1993,6.03
1993,6.03
1993,5.94
1993,5.95
1993,5.88
1993,5.83
1993,5.9
1993,5.85
1993,5.91
1993,5.97
1993,5.96
1993,6.11
1993,6.17
1993,6.06
1993,6.02
1993,5.93
1993,5.95
1993,5.96
1993,5.91
1993,5.95
1993,5.98
1993,6.09
1993,6.06
1993,6.02
1993,6.03
1993,6.06
1993,6.16
1993,6.13
1993,6.08
1993,6.07
1993,5.97
1993,5.92
1993,5.93
1993,5.9
1993,5.88
1993,5.89
1993,5.87
1993,5.87
1993,5.86
1993,5.85
1993,5.89
1993,5.94
1993,6.02
1993,6.03
1993,5.99
1993,6.05
1993,5.96
1993,5.92
1993,5.93
1993,5.89
1993,5.92
1993,5.89
1993,5.89
1993,5.96
1993,6.02
1993,6.03
1993,6.07
1993,6.15
1993,6.11
1993,6.09
1993,6.16
1993,6.16
1993,6.17
1993,6.12
1993,6.11
1993,6.16
1993,6.07
1993,6.06
1993,6.02
1993,6.11
1993,6.08
1993,6.09
1993,6.07
1993,6.07
1993,5.97
1993,5.97
1993,5.96
1993,5.96
1993,5.93
1993,5.97
1993,5.92
1993,5.91
1993,5.91
1993,5.88
1993,5.84
1993,5.8
1993,5.79
1993,5.8
1993,5.8
1993,5.76
1993,5.8
1993,5.8
1993,5.78
1993,5.76
1993,5.75
1993,5.78
1993,5.72
1993,5.72
1993,5.71
1993,5.71
1993,5.75
1993,5.83
1993,5.9
1993,5.95
1993,5.93
1993,5.92
1993,5.9
1993,5.81
1993,5.83
1993,5.85
1993,5.83
1993,5.87
1993,5.86
1993,5.86
1993,5.82
1993,5.82
1993,5.75
1993,5.77
1993,5.72
1993,5.68
1993,5.7
1993,5.69
1993,5.64
1993,5.61
1993,5.6
1993,5.54
1993,5.51
1993,5.42
1993,5.48
1993,5.44
1993,5.45
1993,5.46
1993,5.41
1993,5.31
1993,5.23
1993,5.23
1993,5.35
1993,5.29
1993,5.26
1993,5.37
1993,5.39
1993,5.37
1993,5.38
1993,5.42
1993,5.47
1993,5.45
1993,5.42
1993,5.42
1993,5.3
1993,5.28
1993,5.35
1993,5.4
1993,5.34
1993,5.34
1993,5.35
1993,5.35
1993,5.33
1993,5.26
1993,5.27
1993,5.27
1993,5.23
1993,5.19
1993,5.27
1993,5.27
1993,5.26
1993,5.35
1993,5.42
1993,5.47
1993,5.43
1993,5.44
1993,5.41
1993,5.43
1993,5.56
1993,5.63
1993,5.67
1993,5.67
1993,5.75
1993,5.7
1993,5.64
1993,5.72
1993,5.66
1993,5.69
1993,5.66
1993,5.65
1993,5.72
1993,5.84
1993,5.89
1993,5.82
1993,5.84
1993,5.78
1993,5.76
1993,5.83
1993,5.82
1993,5.81
1993,5.8
1993,5.72
1993,5.71
1993,5.71
1993,5.68
1993,5.73
1993,5.78
1993,5.82
1993,5.83
1993,5.84
1993,5.81
1993,5.83
1993,5.85
1993,5.74
1993,5.72
1993,5.72
1993,5.72
1993,5.74
1993,5.82
1993,5.83
1994,5.92
1994,5.88
1994,5.9
1994,5.84
1994,5.7
1994,5.67
1994,5.67
1994,5.6
1994,5.71
1994,5.78
1994,5.74
1994,5.76
1994,5.71
1994,5.73
1994,5.74
1994,5.78
1994,5.77
1994,5.73
1994,5.68
1994,5.7
1994,5.77
1994,5.77
1994,5.81
1994,5.94
1994,5.96
1994,6.01
1994,5.92
1994,5.91
1994,5.88
1994,5.9
1994,5.88
1994,5.89
1994,6
1994,6.09
1994,6.05
1994,6.13
1994,6.22
1994,6.21
1994,6.15
1994,6.28
1994,6.3
1994,6.35
1994,6.38
1994,6.32
1994,6.38
1994,6.38
